"product_id","product_name","category","customer_segment","feedback_id","order_id","sentiment","feedback_category"
"144124","Detergent","Household Care","Regular","7390259","8161349145","Negative","Customer Service"
"144124","Detergent","Household Care","Regular","1755904","6660596550","Negative","Delivery"
"146840","Bread","Dairy & Breakfast","Premium","9968197","7561642939","Positive","Product Quality"
"146840","Bread","Dairy & Breakfast","Premium","5918905","5374978054","Positive","App Experience"
"146840","Bread","Dairy & Breakfast","Premium","4645106","1736953222","Positive","Delivery"
"146840","Bread","Dairy & Breakfast","Premium","9449416","8611745429","Positive","Customer Service"
"146840","Bread","Dairy & Breakfast","New","4267888","8997788831","Negative","Delivery"
"146840","Bread","Dairy & Breakfast","New","1727402","3262295808","Negative","Product Quality"
"146840","Bread","Dairy & Breakfast","New","4748669","1706445141","Negative","App Experience"
"146840","Bread","Dairy & Breakfast","New","4282954","4385491839","Negative","Customer Service"
"146840","Bread","Dairy & Breakfast","Premium","8375675","2442453181","Negative","App Experience"
"146840","Bread","Dairy & Breakfast","Premium","1808084","2874220576","Negative","Delivery"
"146840","Bread","Dairy & Breakfast","Regular","99277","6129180304","Negative","Delivery"
"146840","Bread","Dairy & Breakfast","Regular","5272684","3387165389","Negative","App Experience"
"146840","Bread","Dairy & Breakfast","Regular","7891894","7971593791","Negative","Product Quality"
"153019","Onions","Fruits & Vegetables","New","7430182","3700795655","Positive","Customer Service"
"153019","Onions","Fruits & Vegetables","New","1479616","8441505853","Positive","App Experience"
"153019","Onions","Fruits & Vegetables","Regular","8883212","274320517","Positive","App Experience"
"153019","Onions","Fruits & Vegetables","Regular","7876022","4644950813","Positive","Product Quality"
"153019","Onions","Fruits & Vegetables","Regular","4313698","8895262247","Positive","App Experience"
"153019","Onions","Fruits & Vegetables","Regular","3719505","8446065263","Positive","Delivery"
"153019","Onions","Fruits & Vegetables","New","5021758","9912965340","Negative","Delivery"
"153019","Onions","Fruits & Vegetables","Premium","7057507","3914760118","Negative","Customer Service"
"153019","Onions","Fruits & Vegetables","Regular","3759920","4434464045","Negative","Customer Service"
"154179","Pain Reliever","Pharmacy","Regular","8191858","6890191424","Positive","Customer Service"
"154179","Pain Reliever","Pharmacy","Regular","5256521","6418255337","Positive","Delivery"
"154179","Pain Reliever","Pharmacy","Regular","593670","259622674","Positive","Product Quality"
"154179","Pain Reliever","Pharmacy","Regular","6089827","9126871366","Positive","Customer Service"
"154179","Pain Reliever","Pharmacy","Premium","7873851","9421270813","Negative","Product Quality"
"154179","Pain Reliever","Pharmacy","Premium","7839999","6191554160","Negative","Delivery"
"171602","Cola","Cold Drinks & Juices","New","5503916","2616618240","Positive","Delivery"
"171602","Cola","Cold Drinks & Juices","Premium","914718","2746329488","Positive","Customer Service"
"171602","Cola","Cold Drinks & Juices","Premium","6271953","3626990751","Positive","Delivery"
"171602","Cola","Cold Drinks & Juices","Regular","6081427","3971267196","Positive","Customer Service"
"171602","Cola","Cold Drinks & Juices","New","5456993","3291765954","Negative","App Experience"
"171602","Cola","Cold Drinks & Juices","Premium","1070868","4390394582","Negative","Delivery"
"171602","Cola","Cold Drinks & Juices","Regular","9538852","5233331050","Negative","Customer Service"
"183929","Bread","Dairy & Breakfast","New","5694919","5218488175","Positive","Customer Service"
"183929","Bread","Dairy & Breakfast","New","3829031","1668737869","Positive","Product Quality"
"183929","Bread","Dairy & Breakfast","Premium","656135","3569283921","Positive","Product Quality"
"183929","Bread","Dairy & Breakfast","Regular","8837678","2416717644","Positive","Product Quality"
"183929","Bread","Dairy & Breakfast","New","2445457","3303209513","Negative","Customer Service"
"183929","Bread","Dairy & Breakfast","New","9220874","9411848231","Negative","Delivery"
"183929","Bread","Dairy & Breakfast","Regular","176838","2664220988","Negative","Delivery"
"183929","Bread","Dairy & Breakfast","Regular","4602515","6613853662","Negative","App Experience"
"186168","Dog Food","Pet Care","New","7469474","1252810532","Positive","App Experience"
"186168","Dog Food","Pet Care","New","9617089","3644704128","Positive","App Experience"
"186168","Dog Food","Pet Care","Premium","8958766","5819887962","Positive","Customer Service"
"186168","Dog Food","Pet Care","Premium","6427792","5580397726","Positive","Delivery"
"186168","Dog Food","Pet Care","Regular","3747033","8870165072","Positive","Delivery"
"186168","Dog Food","Pet Care","New","3489528","6758737749","Negative","Product Quality"
"186168","Dog Food","Pet Care","New","8049557","2878307830","Negative","App Experience"
"186168","Dog Food","Pet Care","Premium","7178089","5068157547","Negative","Delivery"
"186168","Dog Food","Pet Care","Premium","1818906","2747350024","Negative","Product Quality"
"186168","Dog Food","Pet Care","Regular","2936594","2329563439","Negative","Customer Service"
"187399","Frozen Pizza","Instant & Frozen Food","New","7842448","1370661468","Positive","App Experience"
"187399","Frozen Pizza","Instant & Frozen Food","New","4367429","5120698","Positive","Delivery"
"187399","Frozen Pizza","Instant & Frozen Food","Premium","3268804","143399998","Positive","Customer Service"
"187399","Frozen Pizza","Instant & Frozen Food","Premium","695372","6161193691","Positive","App Experience"
"187399","Frozen Pizza","Instant & Frozen Food","Premium","6929749","4665363191","Positive","App Experience"
"187399","Frozen Pizza","Instant & Frozen Food","New","6100772","960728650","Negative","App Experience"
"187399","Frozen Pizza","Instant & Frozen Food","New","7451512","2458349464","Negative","Product Quality"
"187399","Frozen Pizza","Instant & Frozen Food","New","9280509","9477050930","Negative","App Experience"
"187399","Frozen Pizza","Instant & Frozen Food","New","2785902","4168083780","Negative","Product Quality"
"187399","Frozen Pizza","Instant & Frozen Food","Premium","7800038","3317293496","Negative","Delivery"
"194682","Iced Tea","Cold Drinks & Juices","New","708906","4062701987","Positive","Product Quality"
"194682","Iced Tea","Cold Drinks & Juices","New","4695513","5970759669","Positive","Product Quality"
"194682","Iced Tea","Cold Drinks & Juices","Premium","4526565","2155491764","Negative","Product Quality"
"194682","Iced Tea","Cold Drinks & Juices","Premium","770300","455878765","Negative","Customer Service"
"194682","Iced Tea","Cold Drinks & Juices","Regular","2283634","9166904790","Negative","Customer Service"
"196719","Bananas","Fruits & Vegetables","New","2503471","6266072804","Positive","Product Quality"
"196719","Bananas","Fruits & Vegetables","New","2954467","8789328634","Positive","Product Quality"
"196719","Bananas","Fruits & Vegetables","New","9351661","3598818329","Negative","Customer Service"
"196719","Bananas","Fruits & Vegetables","New","8417158","5574588218","Negative","Customer Service"
"196719","Bananas","Fruits & Vegetables","Premium","6548445","9169008097","Negative","Customer Service"
"196719","Bananas","Fruits & Vegetables","Regular","7883212","1736212920","Negative","Product Quality"
"196719","Bananas","Fruits & Vegetables","Regular","8655854","8318806722","Negative","Delivery"
"217710","Eggs","Dairy & Breakfast","New","9670615","2281544500","Positive","Customer Service"
"217710","Eggs","Dairy & Breakfast","Premium","8715838","5611686165","Positive","Product Quality"
"217710","Eggs","Dairy & Breakfast","Premium","2996435","1564040362","Positive","Customer Service"
"217710","Eggs","Dairy & Breakfast","Premium","2304492","2721433550","Positive","Delivery"
"217710","Eggs","Dairy & Breakfast","Regular","9826484","6444064733","Positive","App Experience"
"217710","Eggs","Dairy & Breakfast","Regular","2421781","1001900652","Positive","Product Quality"
"217710","Eggs","Dairy & Breakfast","New","1509526","9416522701","Negative","Delivery"
"217710","Eggs","Dairy & Breakfast","New","5836719","3018086191","Negative","App Experience"
"217710","Eggs","Dairy & Breakfast","Premium","7695538","7562260313","Negative","Delivery"
"217710","Eggs","Dairy & Breakfast","Regular","6424645","5387247994","Negative","Product Quality"
"219598","Shampoo","Personal Care","New","7068080","1209202931","Positive","Product Quality"
"219598","Shampoo","Personal Care","New","9664520","8701531535","Negative","Delivery"
"219598","Shampoo","Personal Care","Premium","8521886","6237437720","Negative","Product Quality"
"219598","Shampoo","Personal Care","Premium","7568362","2521995712","Negative","Product Quality"
"219598","Shampoo","Personal Care","Premium","5232585","9216536492","Negative","Delivery"
"219598","Shampoo","Personal Care","Regular","6260794","2148242015","Negative","Customer Service"
"219598","Shampoo","Personal Care","Regular","2414365","9237289778","Negative","App Experience"
"219598","Shampoo","Personal Care","Regular","6275187","3084493525","Negative","Customer Service"
"222892","Tomatoes","Fruits & Vegetables","Premium","7557504","3440579647","Positive","Customer Service"
"222892","Tomatoes","Fruits & Vegetables","Regular","2202823","2030125421","Positive","Customer Service"
"222892","Tomatoes","Fruits & Vegetables","Regular","2576444","8179058864","Positive","App Experience"
"222892","Tomatoes","Fruits & Vegetables","Regular","6647320","4052544342","Positive","Product Quality"
"222892","Tomatoes","Fruits & Vegetables","New","2793466","1921412688","Negative","Product Quality"
"222892","Tomatoes","Fruits & Vegetables","New","6152739","4540563647","Negative","Customer Service"
"222892","Tomatoes","Fruits & Vegetables","Premium","5313010","2127080399","Negative","Product Quality"
"222892","Tomatoes","Fruits & Vegetables","Premium","534802","5710259220","Negative","Customer Service"
"222892","Tomatoes","Fruits & Vegetables","Premium","7693398","1486548042","Negative","Customer Service"
"222892","Tomatoes","Fruits & Vegetables","Premium","2222062","1971008155","Negative","App Experience"
"222892","Tomatoes","Fruits & Vegetables","Regular","8412570","7442478777","Negative","App Experience"
"228286","Cola","Cold Drinks & Juices","New","6112415","2719670578","Positive","Delivery"
"228286","Cola","Cold Drinks & Juices","Premium","4863296","7766311749","Positive","Customer Service"
"228286","Cola","Cold Drinks & Juices","Premium","6364272","5989265505","Positive","Customer Service"
"228286","Cola","Cold Drinks & Juices","Premium","9670027","4500802008","Positive","Delivery"
"228286","Cola","Cold Drinks & Juices","Premium","1143416","7672052920","Negative","App Experience"
"228286","Cola","Cold Drinks & Juices","Regular","7824497","6872621077","Negative","Customer Service"
"228286","Cola","Cold Drinks & Juices","Regular","8087614","7494002152","Negative","Customer Service"
"228286","Cola","Cold Drinks & Juices","Regular","2563916","5712516128","Negative","Product Quality"
"228286","Cola","Cold Drinks & Juices","Regular","9741709","9039440500","Negative","Product Quality"
"228286","Cola","Cold Drinks & Juices","Regular","5005753","2065203676","Negative","App Experience"
"228286","Cola","Cold Drinks & Juices","Regular","8057785","4566893863","Negative","Product Quality"
"237083","Cough Syrup","Pharmacy","New","9603606","7013612817","Positive","Customer Service"
"237083","Cough Syrup","Pharmacy","New","573486","7437613292","Positive","Product Quality"
"237083","Cough Syrup","Pharmacy","New","7720023","7550368787","Positive","Product Quality"
"237083","Cough Syrup","Pharmacy","Premium","3579072","3444569396","Positive","Customer Service"
"237083","Cough Syrup","Pharmacy","Premium","9606913","9328056960","Positive","App Experience"
"237083","Cough Syrup","Pharmacy","Premium","9710394","1990946411","Positive","Product Quality"
"237083","Cough Syrup","Pharmacy","Premium","2935962","1991167685","Positive","Product Quality"
"237083","Cough Syrup","Pharmacy","Premium","9202872","2608278705","Negative","Customer Service"
"237083","Cough Syrup","Pharmacy","Regular","3478248","7786002894","Negative","Product Quality"
"237083","Cough Syrup","Pharmacy","Regular","5501470","6897674900","Negative","Delivery"
"240179","Cough Syrup","Pharmacy","New","4172409","7039570964","Positive","Customer Service"
"240179","Cough Syrup","Pharmacy","Regular","5527183","3742575364","Positive","Delivery"
"240179","Cough Syrup","Pharmacy","Regular","1054815","252964377","Positive","Customer Service"
"240179","Cough Syrup","Pharmacy","Regular","886263","4914874727","Positive","Customer Service"
"240179","Cough Syrup","Pharmacy","Regular","4809263","9787535949","Positive","App Experience"
"240179","Cough Syrup","Pharmacy","New","5247856","9820620357","Negative","Customer Service"
"240179","Cough Syrup","Pharmacy","New","775096","5662514948","Negative","Customer Service"
"240179","Cough Syrup","Pharmacy","Premium","7464459","2060028411","Negative","Product Quality"
"240179","Cough Syrup","Pharmacy","Premium","4035300","888938572","Negative","Product Quality"
"240179","Cough Syrup","Pharmacy","Regular","7698385","1533583386","Negative","Product Quality"
"240179","Cough Syrup","Pharmacy","Regular","6182235","9096638812","Negative","App Experience"
"240179","Cough Syrup","Pharmacy","Regular","9465640","1442559656","Negative","Product Quality"
"240179","Cough Syrup","Pharmacy","Regular","4101509","8684571382","Negative","Delivery"
"243235","Cat Food","Pet Care","New","6887307","4993169316","Positive","Product Quality"
"243235","Cat Food","Pet Care","New","7489765","9783380107","Positive","Delivery"
"243235","Cat Food","Pet Care","New","3973915","9214523757","Positive","Customer Service"
"243235","Cat Food","Pet Care","New","4005842","8978231928","Positive","App Experience"
"243235","Cat Food","Pet Care","New","7574741","6418604551","Positive","Customer Service"
"243235","Cat Food","Pet Care","Regular","23845","5465833352","Positive","Product Quality"
"243235","Cat Food","Pet Care","Regular","2734765","1979319490","Positive","App Experience"
"243235","Cat Food","Pet Care","Regular","3219602","576022547","Positive","Product Quality"
"243235","Cat Food","Pet Care","Premium","4229013","5728818155","Negative","Product Quality"
"243235","Cat Food","Pet Care","Regular","4603544","7081583361","Negative","Customer Service"
"243235","Cat Food","Pet Care","Regular","7485105","701250513","Negative","App Experience"
"243235","Cat Food","Pet Care","Regular","9275465","9266835891","Negative","Customer Service"
"256051","Lotion","Personal Care","New","8929126","3793977529","Positive","Product Quality"
"256051","Lotion","Personal Care","New","2086599","8250036360","Positive","App Experience"
"256051","Lotion","Personal Care","New","1252726","6821938492","Positive","Delivery"
"256051","Lotion","Personal Care","New","7360900","1263714922","Positive","Delivery"
"256051","Lotion","Personal Care","Premium","6532844","9964671001","Positive","Delivery"
"256051","Lotion","Personal Care","Premium","9877538","9863468109","Positive","Delivery"
"256051","Lotion","Personal Care","New","4257042","5222677885","Negative","App Experience"
"256051","Lotion","Personal Care","Regular","9814043","8621732366","Negative","Product Quality"
"256051","Lotion","Personal Care","Regular","2933091","4002407580","Negative","Product Quality"
"256783","Pet Treats","Pet Care","New","2821634","8259274680","Positive","App Experience"
"256783","Pet Treats","Pet Care","New","2977955","3504903228","Positive","Product Quality"
"256783","Pet Treats","Pet Care","New","5584189","8814435884","Positive","Delivery"
"256783","Pet Treats","Pet Care","Premium","6974458","6247819401","Positive","Delivery"
"256783","Pet Treats","Pet Care","Premium","8541922","6101022928","Positive","Delivery"
"256783","Pet Treats","Pet Care","Premium","6078718","9747814712","Positive","Product Quality"
"256783","Pet Treats","Pet Care","New","5340615","6920030794","Negative","Customer Service"
"256783","Pet Treats","Pet Care","Premium","4268297","7201868330","Negative","Product Quality"
"256783","Pet Treats","Pet Care","Regular","9174249","8980502814","Negative","Delivery"
"257719","Eggs","Dairy & Breakfast","New","5039279","7338050095","Positive","Delivery"
"257719","Eggs","Dairy & Breakfast","Premium","1266740","7624743284","Positive","Customer Service"
"257719","Eggs","Dairy & Breakfast","Premium","505569","964698323","Negative","App Experience"
"257719","Eggs","Dairy & Breakfast","Premium","5469967","8394536341","Negative","Product Quality"
"257719","Eggs","Dairy & Breakfast","Regular","2492010","5564338561","Negative","Delivery"
"257719","Eggs","Dairy & Breakfast","Regular","1883777","5853998391","Negative","Delivery"
"264803","Vitamins","Pharmacy","New","289613","7133174424","Positive","App Experience"
"264803","Vitamins","Pharmacy","Premium","3563092","1288695184","Positive","Delivery"
"264803","Vitamins","Pharmacy","Premium","7621707","3434084714","Positive","Product Quality"
"264803","Vitamins","Pharmacy","Regular","16923","9775070757","Positive","Product Quality"
"264803","Vitamins","Pharmacy","New","3634267","1911276445","Negative","App Experience"
"264803","Vitamins","Pharmacy","New","6056192","3983605701","Negative","Delivery"
"264803","Vitamins","Pharmacy","Regular","2675938","6808771388","Negative","Customer Service"
"264803","Vitamins","Pharmacy","Regular","7087910","5060677329","Negative","Delivery"
"264803","Vitamins","Pharmacy","Regular","609791","5455295163","Negative","Product Quality"
"264803","Vitamins","Pharmacy","Regular","6637386","4092550629","Negative","App Experience"
"264803","Vitamins","Pharmacy","Regular","171872","262562615","Negative","Delivery"
"272170","Ice Cream","Instant & Frozen Food","Premium","1736546","2461936988","Positive","App Experience"
"272170","Ice Cream","Instant & Frozen Food","Regular","2628222","4258404747","Positive","Product Quality"
"272170","Ice Cream","Instant & Frozen Food","New","9479999","2954397481","Negative","Product Quality"
"272170","Ice Cream","Instant & Frozen Food","New","4894139","3293988248","Negative","App Experience"
"272170","Ice Cream","Instant & Frozen Food","New","738205","6110446321","Negative","App Experience"
"272170","Ice Cream","Instant & Frozen Food","Premium","4844650","9653859166","Negative","App Experience"
"272170","Ice Cream","Instant & Frozen Food","Premium","4831768","9721870982","Negative","Delivery"
"272170","Ice Cream","Instant & Frozen Food","Premium","637720","6009342120","Negative","Customer Service"
"272170","Ice Cream","Instant & Frozen Food","Regular","8562721","9833179291","Negative","App Experience"
"272170","Ice Cream","Instant & Frozen Food","Regular","9877604","1565942558","Negative","App Experience"
"274207","Cough Syrup","Pharmacy","New","3246894","8595141097","Positive","Product Quality"
"274207","Cough Syrup","Pharmacy","New","2998003","1180899898","Positive","Customer Service"
"274207","Cough Syrup","Pharmacy","Regular","8997357","580582858","Positive","Customer Service"
"274207","Cough Syrup","Pharmacy","New","7067800","2914506024","Negative","App Experience"
"274207","Cough Syrup","Pharmacy","New","2014466","7979108696","Negative","Delivery"
"274207","Cough Syrup","Pharmacy","Premium","5590922","6100236720","Negative","Delivery"
"274207","Cough Syrup","Pharmacy","Premium","7156357","3928003125","Negative","App Experience"
"274207","Cough Syrup","Pharmacy","Premium","5723757","9171089443","Negative","Customer Service"
"274207","Cough Syrup","Pharmacy","Regular","2040171","7032280048","Negative","Customer Service"
"284460","Potatoes","Fruits & Vegetables","Regular","6593393","3449083612","Positive","Delivery"
"284460","Potatoes","Fruits & Vegetables","Regular","366387","7570986632","Positive","Delivery"
"284460","Potatoes","Fruits & Vegetables","Regular","3397646","2359692348","Positive","App Experience"
"284460","Potatoes","Fruits & Vegetables","New","3947813","9500356395","Negative","App Experience"
"284460","Potatoes","Fruits & Vegetables","New","3731816","7562975685","Negative","Customer Service"
"284460","Potatoes","Fruits & Vegetables","Premium","9522230","4726007482","Negative","Customer Service"
"287070","Wheat Flour","Grocery & Staples","New","2716119","3106057977","Positive","App Experience"
"287070","Wheat Flour","Grocery & Staples","New","7004363","6600422315","Positive","Customer Service"
"287070","Wheat Flour","Grocery & Staples","Premium","2002931","8399666962","Positive","Delivery"
"287070","Wheat Flour","Grocery & Staples","Regular","1847636","4632975114","Positive","App Experience"
"287070","Wheat Flour","Grocery & Staples","New","2311904","613578154","Negative","Customer Service"
"287070","Wheat Flour","Grocery & Staples","New","2677176","4898477588","Negative","Product Quality"
"287070","Wheat Flour","Grocery & Staples","Premium","4413461","7213146086","Negative","Delivery"
"287070","Wheat Flour","Grocery & Staples","Regular","5118869","2846340681","Negative","App Experience"
"291238","Chocolates","Snacks & Munchies","Premium","8434097","2182762247","Positive","Customer Service"
"291238","Chocolates","Snacks & Munchies","Regular","2897563","2865872281","Positive","App Experience"
"291238","Chocolates","Snacks & Munchies","New","8131467","1715175070","Negative","App Experience"
"291238","Chocolates","Snacks & Munchies","Premium","9781975","4178578583","Negative","App Experience"
"291238","Chocolates","Snacks & Munchies","Premium","3150233","690097648","Negative","App Experience"
"291238","Chocolates","Snacks & Munchies","Regular","8895689","5234261944","Negative","Customer Service"
"291238","Chocolates","Snacks & Munchies","Regular","3093468","6133025410","Negative","App Experience"
"298985","Vitamins","Pharmacy","New","6122779","902245665","Positive","Customer Service"
"298985","Vitamins","Pharmacy","New","7379069","6818660907","Positive","Product Quality"
"298985","Vitamins","Pharmacy","Premium","4343192","4404350734","Positive","Customer Service"
"298985","Vitamins","Pharmacy","Premium","3839071","1523343168","Positive","Customer Service"
"298985","Vitamins","Pharmacy","Regular","5685266","6117979297","Positive","Delivery"
"298985","Vitamins","Pharmacy","New","9066926","4357632507","Negative","Customer Service"
"298985","Vitamins","Pharmacy","New","2566002","6031122324","Negative","Customer Service"
"298985","Vitamins","Pharmacy","Regular","791612","608179182","Negative","Delivery"
"298985","Vitamins","Pharmacy","Regular","1706682","7621954956","Negative","Delivery"
"300159","Cola","Cold Drinks & Juices","New","1060322","693932743","Positive","Customer Service"
"300159","Cola","Cold Drinks & Juices","New","2380071","7232049635","Positive","App Experience"
"300159","Cola","Cold Drinks & Juices","New","2438008","5953376503","Positive","Customer Service"
"300159","Cola","Cold Drinks & Juices","Premium","6525511","7457305850","Positive","Delivery"
"300159","Cola","Cold Drinks & Juices","Regular","492875","6074743537","Positive","Product Quality"
"300159","Cola","Cold Drinks & Juices","New","5317004","3101265","Negative","Customer Service"
"300159","Cola","Cold Drinks & Juices","Premium","3236002","3142198801","Negative","App Experience"
"300159","Cola","Cold Drinks & Juices","Regular","718191","3244930036","Negative","Customer Service"
"300159","Cola","Cold Drinks & Juices","Regular","7301568","3854394048","Negative","App Experience"
"305754","Frozen Vegetables","Instant & Frozen Food","New","6210544","4283802879","Positive","Delivery"
"305754","Frozen Vegetables","Instant & Frozen Food","Premium","9534772","7702588270","Positive","Customer Service"
"305754","Frozen Vegetables","Instant & Frozen Food","Regular","1465773","711316410","Positive","Customer Service"
"305754","Frozen Vegetables","Instant & Frozen Food","New","6075585","2732162016","Negative","Customer Service"
"305754","Frozen Vegetables","Instant & Frozen Food","New","1911500","7640576778","Negative","Product Quality"
"305754","Frozen Vegetables","Instant & Frozen Food","New","3895127","9972678893","Negative","Product Quality"
"305754","Frozen Vegetables","Instant & Frozen Food","Regular","8851535","4525287277","Negative","Customer Service"
"305754","Frozen Vegetables","Instant & Frozen Food","Regular","5033644","329790912","Negative","App Experience"
"305754","Frozen Vegetables","Instant & Frozen Food","Regular","9547102","3236748462","Negative","Delivery"
"305754","Frozen Vegetables","Instant & Frozen Food","Regular","4847758","1966056265","Negative","Product Quality"
"306177","Frozen Biryani","Instant & Frozen Food","New","6115336","7248479077","Positive","Product Quality"
"306177","Frozen Biryani","Instant & Frozen Food","New","3755168","4561602092","Positive","Delivery"
"306177","Frozen Biryani","Instant & Frozen Food","Premium","7395665","3758135932","Positive","Delivery"
"306177","Frozen Biryani","Instant & Frozen Food","Premium","1223481","6638513435","Positive","Customer Service"
"306177","Frozen Biryani","Instant & Frozen Food","Premium","109426","9157217130","Positive","App Experience"
"306177","Frozen Biryani","Instant & Frozen Food","Premium","8939811","7812276711","Negative","Product Quality"
"306177","Frozen Biryani","Instant & Frozen Food","Regular","70270","5636241570","Negative","Product Quality"
"306177","Frozen Biryani","Instant & Frozen Food","Regular","8328393","2554590672","Negative","Delivery"
"313754","Biscuits","Snacks & Munchies","New","8388648","3542041943","Positive","App Experience"
"313754","Biscuits","Snacks & Munchies","Premium","2916512","4922364507","Positive","Delivery"
"313754","Biscuits","Snacks & Munchies","Regular","2680223","734095510","Positive","App Experience"
"313754","Biscuits","Snacks & Munchies","Regular","9854529","6608328221","Positive","Product Quality"
"313754","Biscuits","Snacks & Munchies","Regular","8199864","4424404315","Positive","Product Quality"
"313754","Biscuits","Snacks & Munchies","Regular","1521011","7154956248","Positive","Product Quality"
"313754","Biscuits","Snacks & Munchies","Regular","1368414","8510312737","Positive","App Experience"
"313754","Biscuits","Snacks & Munchies","Regular","4900513","3656191983","Positive","App Experience"
"313754","Biscuits","Snacks & Munchies","New","7151122","347093563","Negative","Customer Service"
"313754","Biscuits","Snacks & Munchies","New","6925008","772505056","Negative","App Experience"
"313754","Biscuits","Snacks & Munchies","Regular","2664759","913309291","Negative","Delivery"
"317242","Pulses","Grocery & Staples","New","6203968","327291657","Positive","Delivery"
"317242","Pulses","Grocery & Staples","New","2137564","7311621328","Positive","Product Quality"
"317242","Pulses","Grocery & Staples","New","9685412","7111490680","Positive","Customer Service"
"317242","Pulses","Grocery & Staples","Premium","7580961","9039933820","Positive","Delivery"
"317242","Pulses","Grocery & Staples","Regular","5915648","5695124358","Positive","App Experience"
"317242","Pulses","Grocery & Staples","Regular","5333878","2002067527","Positive","Customer Service"
"317242","Pulses","Grocery & Staples","New","8993487","4903380842","Negative","Delivery"
"317242","Pulses","Grocery & Staples","New","7564096","8358703267","Negative","App Experience"
"317242","Pulses","Grocery & Staples","New","1932712","4625892678","Negative","Delivery"
"317242","Pulses","Grocery & Staples","New","6001815","422403644","Negative","App Experience"
"317242","Pulses","Grocery & Staples","Premium","1942072","4092653338","Negative","Customer Service"
"317242","Pulses","Grocery & Staples","Regular","4674903","4650525854","Negative","Delivery"
"319388","Orange Juice","Cold Drinks & Juices","New","8086906","3271726381","Positive","Product Quality"
"319388","Orange Juice","Cold Drinks & Juices","Premium","620534","7402125753","Positive","Delivery"
"319388","Orange Juice","Cold Drinks & Juices","Regular","5512827","6339554317","Positive","Delivery"
"319388","Orange Juice","Cold Drinks & Juices","New","328822","6454001692","Negative","Delivery"
"319388","Orange Juice","Cold Drinks & Juices","New","673936","4686249863","Negative","Customer Service"
"319388","Orange Juice","Cold Drinks & Juices","Premium","2046453","8938687150","Negative","Product Quality"
"319388","Orange Juice","Cold Drinks & Juices","Premium","8658242","9208156337","Negative","Customer Service"
"319388","Orange Juice","Cold Drinks & Juices","Regular","4272503","1389077693","Negative","Customer Service"
"319388","Orange Juice","Cold Drinks & Juices","Regular","5993416","7112725384","Negative","Delivery"
"324809","Bread","Dairy & Breakfast","New","9374067","4084808075","Positive","App Experience"
"324809","Bread","Dairy & Breakfast","New","3174876","6724582316","Positive","Delivery"
"324809","Bread","Dairy & Breakfast","Premium","2961130","5142912812","Positive","Product Quality"
"324809","Bread","Dairy & Breakfast","Regular","8362169","992895707","Positive","Customer Service"
"324809","Bread","Dairy & Breakfast","Regular","6189650","4870391666","Positive","App Experience"
"324809","Bread","Dairy & Breakfast","Regular","2954942","6798775600","Positive","Customer Service"
"324809","Bread","Dairy & Breakfast","Regular","800814","992764262","Positive","Customer Service"
"324809","Bread","Dairy & Breakfast","New","4096289","6968636396","Negative","Customer Service"
"324809","Bread","Dairy & Breakfast","New","5830086","5440864021","Negative","Delivery"
"324809","Bread","Dairy & Breakfast","New","8448887","3416693628","Negative","Customer Service"
"324809","Bread","Dairy & Breakfast","Premium","7168244","65827885","Negative","Delivery"
"324809","Bread","Dairy & Breakfast","Premium","6208391","4353485612","Negative","Customer Service"
"324809","Bread","Dairy & Breakfast","Premium","7165598","4254814926","Negative","App Experience"
"324809","Bread","Dairy & Breakfast","Premium","3502561","934908369","Negative","Delivery"
"324809","Bread","Dairy & Breakfast","Regular","5206838","1525742840","Negative","App Experience"
"327290","Sugar","Grocery & Staples","New","3533710","2245476104","Positive","App Experience"
"327290","Sugar","Grocery & Staples","New","6582203","2676353168","Negative","Delivery"
"327290","Sugar","Grocery & Staples","Premium","2467868","1249797614","Negative","Customer Service"
"327290","Sugar","Grocery & Staples","Regular","4210815","3217749279","Negative","Customer Service"
"328457","Mango Drink","Cold Drinks & Juices","New","4365257","7560862152","Positive","Customer Service"
"328457","Mango Drink","Cold Drinks & Juices","New","6335870","4948925080","Positive","App Experience"
"328457","Mango Drink","Cold Drinks & Juices","Premium","3500001","8023712979","Positive","Delivery"
"328457","Mango Drink","Cold Drinks & Juices","Regular","7152755","3177552965","Positive","Delivery"
"328457","Mango Drink","Cold Drinks & Juices","New","7592648","5952886441","Negative","Delivery"
"328457","Mango Drink","Cold Drinks & Juices","New","5010654","2419292139","Negative","App Experience"
"329351","Cheese","Dairy & Breakfast","New","929702","5770951298","Positive","Delivery"
"329351","Cheese","Dairy & Breakfast","New","1695867","5386652055","Positive","Delivery"
"329351","Cheese","Dairy & Breakfast","Premium","6522927","5616653529","Positive","Customer Service"
"329351","Cheese","Dairy & Breakfast","Premium","9039809","5991829458","Positive","Customer Service"
"329351","Cheese","Dairy & Breakfast","Regular","6468061","105578518","Positive","App Experience"
"329351","Cheese","Dairy & Breakfast","Regular","7708785","3675914158","Positive","Customer Service"
"329351","Cheese","Dairy & Breakfast","Premium","9517520","5938542755","Negative","App Experience"
"329351","Cheese","Dairy & Breakfast","Premium","5493687","1545044936","Negative","Customer Service"
"329351","Cheese","Dairy & Breakfast","Regular","8194534","6231586256","Negative","Customer Service"
"336847","Toilet Cleaner","Household Care","New","9588052","9961298199","Positive","Product Quality"
